feature_index,parcel_id,current_address,dcad_situs_address,centroid_lat,centroid_lng,category,reason,status,action
8797,180014300B0180000,327 AUBURN WAY,,32.980624,-96.99907,OK,,OK,NONE
8798,180014300B0170000,411 COPPERSTONE TRL,,32.980968,-96.999179,OK,,OK,NONE
8799,180014300B0160000,415 COPPERSTONE TRL,,32.981149,-96.99935,OK,,OK,NONE
8800,180014300B0150000,419 COPPERSTONE TRL,,32.981256,-96.999774,OK,,OK,NONE
8801,180014300B0140000,423 COPPERSTONE CT,,32.981783,-96.999738,OK,,OK,NONE
8802,180014300B0130000,427 COPPERSTONE CT,,32.98149,-96.999941,OK,,OK,NONE
8803,180014300B0120000,431 COPPERSTONE CT,,32.981687,-97.000246,OK,,OK,NONE
8804,180014300B0110000,435 COPPERSTONE CT,,32.981963,-97.000048,OK,,OK,NONE
8805,180014300C0140000,473 COPPERSTONE TRL,,32.982419,-97.001726,OK,,OK,NONE
8806,180014300C0150000,477 COPPERSTONE TRL,,32.982128,-97.001557,OK,,OK,NONE
8807,180014300C0160000,481 COPPERSTONE TRL,,32.981853,-97.001607,OK,,OK,NONE
8808,180014300C0170000,485 COPPERSTONE TRL,,32.981638,-97.001608,OK,,OK,NONE
8809,180014300C0180000,489 COPPERSTONE TRL,,32.981416,-97.001601,OK,,OK,NONE
8810,180014300A0060000,474 COPPERSTONE TRL,,32.982491,-97.002233,OK,,OK,NONE
8811,180014300A0050000,478 COPPERSTONE TRL,,32.982179,-97.002144,OK,,OK,NONE
8812,180014300A0040000,482 COPPERSTONE TRL,,32.981964,-97.002145,OK,,OK,NONE
8813,180014300A0030000,486 COPPERSTONE TRL,,32.981749,-97.002146,OK,,OK,NONE
8814,180014300A0020000,490 COPPERSTONE TRL,,32.981483,-97.002313,OK,,OK,NONE
8815,180014300A0010000,494 COPPERSTONE TRL,,32.981242,-97.002179,OK,,OK,NONE
8816,180075600A0800000,398 GRAHAM DR,,32.981249,-97.002857,OK,,OK,NONE
8817,180075600A0790000,394 GRAHAM DR,,32.981464,-97.002877,OK,,OK,NONE
8818,180075600A0780000,390 GRAHAM DR,,32.981648,-97.002823,OK,,OK,NONE
8819,180075600A0770000,386 GRAHAM DR,,32.981826,-97.002765,OK,,OK,NONE
8820,180075600A0750000,378 GRAHAM DR,,32.982175,-97.002569,OK,,OK,NONE
8821,180075600A0760000,382 GRAHAM DR,,32.982014,-97.00267,OK,,OK,NONE
8822,180075600A0740000,374 GRAHAM DR,,32.982357,-97.002568,OK,,OK,NONE
8823,180075600A0730000,370 GRAHAM DR,,32.982544,-97.002542,OK,,OK,NONE
8824,180075600A0720000,366 GRAHAM DR,,32.982747,-97.002755,OK,,OK,NONE
8825,180075600A0710000,362 GRAHAM DR,,32.982873,-97.002786,OK,,OK,NONE
8826,180075600A0690000,508 LAYTON DR,,32.983013,-97.003115,OK,,OK,NONE
8827,180075600A0700000,504 LAYTON DR,,32.98293,-97.002916,OK,,OK,NONE
8828,180075600A0680000,512 LAYTON DR,,32.983069,-97.003299,OK,,OK,NONE
8829,180075600A0660000,520 LAYTON DR,,32.98322,-97.00371,OK,,OK,NONE
8830,180075600A0670000,516 LAYTON DR,,32.983202,-97.003496,OK,,OK,NONE
8831,180075600A0640000,528 LAYTON DR,,32.983259,-97.004138,OK,,OK,NONE
8832,180075600A0650000,524 LAYTON DR,,32.983261,-97.003935,OK,,OK,NONE
8833,180075600A0630000,532 LAYTON DR,,32.983282,-97.004351,OK,,OK,NONE
8834,180075600A0620000,536 LAYTON DR,,32.983216,-97.004628,OK,,OK,NONE
8835,180075600A0610000,540 LAYTON DR,,32.983181,-97.004803,OK,,OK,NONE
8836,180075600A0600000,544 LAYTON DR,,32.983158,-97.00499,OK,,OK,NONE
8837,180075600F0020000,521 LAYTON DR,,32.982793,-97.004092,OK,,OK,NONE
8838,180075600F0030000,517 LAYTON DR,,32.982775,-97.003877,OK,,OK,NONE
8839,180075600F0040000,513 LAYTON DR,,32.982757,-97.003663,OK,,OK,NONE
8840,180075600F0050000,509 LAYTON DR,,32.98272,-97.003434,OK,,OK,NONE
8841,180075600F0010000,525 LAYTON DR,,32.982732,-97.004357,OK,,OK,NONE
8842,180075600F0060000,505 LAYTON DR,,32.982777,-97.003188,OK,,OK,NONE
8843,180075600F0120000,518 LOXLEY DR,,32.982502,-97.004343,OK,,OK,NONE
8844,180075600F0110000,514 LOXLEY DR,,32.982446,-97.004069,OK,,OK,NONE
8845,180075600F0100000,510 LOXLEY DR,,32.982426,-97.003826,OK,,OK,NONE
8846,180075600F0070000,371 GRAHAM DR,,32.982506,-97.003129,OK,,OK,NONE
8847,180075600F0080000,375 GRAHAM DR,,32.982256,-97.00319,OK,,OK,NONE
8848,180075600F0090000,506 LOXLEY DR,,32.982463,-97.003413,OK,,OK,NONE
8849,180075600D0240000,395 GRAHAM DR,,32.981402,-97.003296,OK,,OK,NONE
8850,180075600D0210000,383 GRAHAM DR,,32.981926,-97.003213,OK,,OK,NONE
8851,180075600D0220000,387 GRAHAM DR,,32.981774,-97.003196,OK,,OK,NONE
8852,180075600D0200000,520 COMPTON CT,,32.981916,-97.003488,OK,,OK,NONE
8853,180075600D0190000,516 COMPTON CT,,32.981787,-97.003591,OK,,OK,NONE
8854,180075600D0230000,391 GRAHAM DR,,32.981586,-97.00324,OK,,OK,NONE
8855,180075600D0180000,512 COMPTON CT,,32.981596,-97.003689,OK,,OK,NONE
8856,180075600D0170000,508 COMPTON CT,,32.981349,-97.003647,OK,,OK,NONE
8857,180075600D0250000,399 GRAHAM DR,,32.981176,-97.003266,OK,,OK,NONE
8858,180075600D0160000,504 COMPTON CT,,32.980994,-97.003843,OK,,OK,NONE
8859,180075600E0140000,523 LOXLEY DR,,32.982077,-97.004486,OK,,OK,NONE
8860,180075600E0040000,526 GIFFORD DR,,32.982065,-97.005227,OK,,OK,NONE
8861,180075600E0090000,543 LOXLEY DR,,32.982935,-97.004813,OK,,OK,NONE
8862,180075600E0100000,539 LOXLEY DR,,32.982681,-97.004706,OK,,OK,NONE
8863,180075600E0080000,542 GIFFORD DR,,32.982865,-97.005227,OK,,OK,NONE
8864,180075600E0070000,538 GIFFORD DR,,32.982609,-97.005224,OK,,OK,NONE
8865,180075600E0110000,535 LOXLEY DR,,32.982499,-97.004817,OK,,OK,NONE
8866,180075600E0060000,534 GIFFORD DR,,32.982427,-97.005225,OK,,OK,NONE
8867,180075600E0120000,531 LOXLEY DR,,32.982297,-97.004643,OK,,OK,NONE
8868,180075600E0050000,530 GIFFORD DR,,32.982246,-97.005226,OK,,OK,NONE
8869,180075600E0130000,527 LOXLEY DR,,32.981951,-97.004807,OK,,OK,NONE
8870,180075600E0150000,519 LOXLEY DR,,32.981942,-97.004304,OK,,OK,NONE
8871,180075600E0030000,522 GIFFORD DR,,32.981883,-97.005228,OK,,OK,NONE
8872,180075600E0160000,515 LOXLEY DR,,32.981935,-97.003968,OK,,OK,NONE
8873,180075600E0180000,520 BLACKFIELD DR,,32.981661,-97.004421,OK,,OK,NONE
8874,180075600E0190000,524 BLACKFIELD DR,,32.981647,-97.004641,OK,,OK,NONE
8875,180075600E0020000,518 GIFFORD DR,,32.981702,-97.005228,OK,,OK,NONE
8876,180075600E0010000,514 GIFFORD DR,,32.981437,-97.005123,OK,,OK,NONE
8877,180075600E0170000,516 BLACKFIELD DR,,32.98164,-97.004088,OK,,OK,NONE
8878,180075600E0200000,528 BLACKFIELD DR,,32.981644,-97.004908,OK,,OK,NONE
8879,180075600D0100000,510 GIFFORD DR,,32.981199,-97.005126,OK,,OK,NONE
8880,180075600D0090000,506 GIFFORD DR,,32.980893,-97.005085,OK,,OK,NONE
8881,180075600D0120000,521 BLACKFIELD DR,,32.981189,-97.004616,OK,,OK,NONE
8882,180075600D0130000,509 COMPTON CT,,32.981243,-97.00429,OK,,OK,NONE
8883,180075600D0140000,505 COMPTON CT,,32.980993,-97.004229,OK,,OK,NONE
8884,180075600D0110000,525 BLACKFIELD DR,,32.981008,-97.004874,OK,,OK,NONE
8885,180075600D0150000,501 COMPTON CT,,32.980834,-97.004103,OK,,OK,NONE
8886,180075600D0060000,526 HARDWICK CT,,32.980787,-97.004711,OK,,OK,NONE
8887,180075600D0070000,530 HARDWICK CT,,32.980668,-97.004989,OK,,OK,NONE
8888,180075600D01A0000,400 W PARKWAY BLVD,,32.979895,-97.00515,OK,,OK,NONE
8889,180075600D0050000,522 HARDWICK CT,,32.980538,-97.004549,OK,,OK,NONE
8890,180075600D0080000,534 HARDWICK CT,,32.980609,-97.005322,OK,,OK,NONE
8891,180075600D04R0000,523 HARDWICK CT,,32.980293,-97.00489,OK,,OK,NONE
8892,180075600D0030000,414 GIFFORD DR,,32.980314,-97.005286,OK,,OK,NONE
8893,180075600D0020000,410 GIFFORD DR,,32.97999,-97.00543,OK,,OK,NONE
8894,180075600D0010000,406 GIFFORD DR,,32.97982,-97.005655,OK,,OK,NONE
8895,180075600A0540000,605 GIFFORD CT,,32.983158,-97.00596,OK,,OK,NONE
8896,18000060010060000,614 WESTMINSTER CT,,32.983106,-97.007201,OK,,OK,NONE
8897,18000060010010000,530 WESTMINSTER CT,,32.98207,-97.007142,OK,,OK,NONE
8898,180075600A0410000,603 CLIFTON CT,,32.982176,-97.005653,OK,,OK,NONE
8899,18000050030060000,520 CROMWELL CT,,32.981535,-97.007992,OK,,OK,NONE
8900,180075600B0050000,413 FAIRLANDS CIR,,32.980209,-97.008967,OK,,OK,NONE
8901,180075600B0060000,409 FAIRLANDS CIR,,32.979995,-97.008971,OK,,OK,NONE
8902,180075600A0030000,411 BUTTONWOOD DR,,32.979959,-97.009865,OK,,OK,NONE
8903,180075600A0040000,415 BUTTONWOOD DR,,32.980218,-97.009849,OK,,OK,NONE
8904,180075600C0050000,413 PEDMORE DR,,32.980233,-97.006984,OK,,OK,NONE
8905,180075600C0060000,409 PEDMORE DR,,32.979973,-97.006916,OK,,OK,NONE
8906,180075600A0100000,405 GRAYWOOD CT,,32.979957,-97.010713,OK,,OK,NONE
8907,18000050010060000,713 WESTMINSTER WAY,,32.980995,-97.009447,OK,,OK,NONE
8908,18000050010050000,717 WESTMINSTER WAY,,32.980997,-97.009662,OK,,OK,NONE
8909,18000050010040000,721 WESTMINSTER WAY,,32.980999,-97.009877,OK,,OK,NONE
8910,18000050010030000,725 WESTMINSTER WAY,,32.981002,-97.010093,OK,,OK,NONE
8911,18000050010020000,729 WESTMINSTER WAY,,32.980996,-97.010349,OK,,OK,NONE
8912,180075600A0120000,413 GRAYWOOD CT,,32.980333,-97.010669,OK,,OK,NONE
8913,180075600A0580000,621 GIFFORD CT,,32.983568,-97.006474,OK,,OK,NONE
8914,180075600A0570000,617 GIFFORD CT,,32.983376,-97.00651,OK,,OK,NONE
8915,180075600A0560000,615 GIFFORD CT,,32.983373,-97.006286,OK,,OK,NONE
8916,180075600A0550000,609 GIFFORD CT,,32.983224,-97.00616,OK,,OK,NONE
8917,180075600A0470000,622 CLIFTON CT,,32.982641,-97.006815,OK,,OK,NONE
8918,18000060020010000,615 WESTMINSTER CT,,32.983027,-97.007436,OK,,OK,NONE
8919,180075600A0490000,614 CLIFTON CT,,32.982793,-97.006327,OK,,OK,NONE
8920,180075600A0530000,601 GIFFORD CT,,32.982931,-97.005719,OK,,OK,NONE
8921,18000060010050000,610 WESTMINSTER CT,,32.982787,-97.00719,OK,,OK,NONE
8922,180075600A0500000,610 CLIFTON CT,,32.982757,-97.006112,OK,,OK,NONE
8923,18000060020020000,611 WESTMINSTER CT,,32.982724,-97.00744,OK,,OK,NONE
8924,180075600A0510000,606 CLIFTON CT,,32.982817,-97.005874,OK,,OK,NONE
8925,18000060010040000,606 WESTMINSTER CT,,32.982627,-97.007232,OK,,OK,NONE
8926,18000060020030000,607 WESTMINSTER CT,,32.982594,-97.007462,OK,,OK,NONE
8927,180075600A0480000,618 CLIFTON CT,,32.982808,-97.006573,OK,,OK,NONE
8928,180075600A0520000,602 CLIFTON CT,,32.982764,-97.005673,OK,,OK,NONE
8929,180075600A0460000,623 CLIFTON CT,,32.982434,-97.006827,OK,,OK,NONE
8930,18000060010030000,602 WESTMINSTER CT,,32.982432,-97.007278,OK,,OK,NONE
8931,18000060020050000,646 JOSHUA LN,,32.982369,-97.008192,OK,,OK,NONE
8932,18000060020040000,603 WESTMINSTER CT,,32.982419,-97.00758,OK,,OK,NONE
8933,180075600A0420000,607 CLIFTON CT,,32.982271,-97.005856,OK,,OK,NONE
8934,180075600A0430000,611 CLIFTON CT,,32.982272,-97.006072,OK,,OK,NONE
8935,180075600A0440000,615 CLIFTON CT,,32.982273,-97.006287,OK,,OK,NONE
8936,18000060010020000,534 WESTMINSTER CT,,32.982271,-97.007226,OK,,OK,NONE
8937,18000060040010000,533 CROMWELL CT,,32.982202,-97.00845,OK,,OK,NONE
8938,18000060030020000,532 CROMWELL CT,,32.982104,-97.008079,OK,,OK,NONE
8939,18000060030010000,531 WESTMINSTER WAY,,32.982099,-97.007685,OK,,OK,NONE
8940,180075600A0450000,619 CLIFTON CT,,32.982141,-97.006587,OK,,OK,NONE
8941,180075600A0390000,608 PEDMORE DR,,32.981928,-97.005907,OK,,OK,NONE
8942,180075600A0380000,612 PEDMORE DR,,32.981929,-97.006123,OK,,OK,NONE
8943,180075600A0370000,616 PEDMORE DR,,32.98178,-97.006323,OK,,OK,NONE
8944,180075600A0360000,521 PEDMORE DR,,32.981753,-97.0065,OK,,OK,NONE
8945,18000050050030000,525 ABBEY CT,,32.981656,-97.010721,OK,,OK,NONE
8946,18000050050040000,529 ABBEY CT,,32.981696,-97.010622,OK,,OK,NONE
8947,18000050050050000,528 ABBEY CT,,32.981694,-97.010496,OK,,OK,NONE
8948,18000050050060000,524 ABBEY CT,,32.98158,-97.010391,OK,,OK,NONE
8949,18000050040110000,527 BUCKINGHAM CT,,32.981648,-97.0093,OK,,OK,NONE
8950,18000050040100000,526 BUCKINGHAM CT,,32.981652,-97.009171,OK,,OK,NONE
8951,18000050030080000,528 CROMWELL CT,,32.981892,-97.008066,OK,,OK,NONE
8952,18000050030040000,527 WESTMINSTER WAY,,32.981888,-97.007713,OK,,OK,NONE
8953,18000050020110000,526 WESTMINSTER WAY,,32.981898,-97.007179,OK,,OK,NONE
8954,18000050020100000,522 WESTMINSTER WAY,,32.981717,-97.00707,OK,,OK,NONE
8955,180075600A0400000,604 PEDMORE DR,,32.981961,-97.005657,OK,,OK,NONE
8956,18000050040090000,522 BUCKINGHAM CT,,32.981578,-97.009063,OK,,OK,NONE
8957,18000050030030000,523 WESTMINSTER WAY,,32.981697,-97.007639,OK,,OK,NONE
8958,18000050030070000,524 CROMWELL CT,,32.9817,-97.007992,OK,,OK,NONE
8959,180075600A0350000,517 PEDMORE DR,,32.981611,-97.006519,OK,,OK,NONE
8960,18000050020090000,518 WESTMINSTER WAY,,32.981536,-97.00707,OK,,OK,NONE
8961,18000050030020000,519 WESTMINSTER WAY,,32.981532,-97.00764,OK,,OK,NONE
8962,18000050000000E00,700 WESTMINSTER WAY,,32.980951,-97.010527,OK,,OK,NONE
8963,18000050040050000,704 WESTMINSTER WAY,,32.981441,-97.008696,OK,,OK,NONE
8964,18000050040020000,716 WESTMINSTER WAY,,32.981431,-97.009694,OK,,OK,NONE
8965,18000050040010000,720 WESTMINSTER WAY,,32.981402,-97.010084,OK,,OK,NONE
8966,18000050040040000,708 WESTMINSTER WAY,,32.981434,-97.009066,OK,,OK,NONE
8967,18000050020080000,514 WESTMINSTER WAY,,32.981299,-97.007283,OK,,OK,NONE
8968,18000050030010000,515 WESTMINSTER WAY,,32.981337,-97.007623,OK,,OK,NONE
8969,18000050030050000,516 CROMWELL CT,,32.98134,-97.008022,OK,,OK,NONE
8970,180075600A0340000,513 PEDMORE DR,,32.981416,-97.006824,OK,,OK,NONE
8971,180075600A0330000,509 PEDMORE DR,,32.981203,-97.006721,OK,,OK,NONE
8972,18000050020070000,510 WESTMINSTER WAY,,32.981092,-97.007168,OK,,OK,NONE
8973,180075600A0320000,505 PEDMORE DR,,32.980995,-97.006649,OK,,OK,NONE
8974,18000050020060000,629 WESTMINSTER WAY,,32.980937,-97.007167,OK,,OK,NONE
8975,18000050020050000,633 WESTMINSTER WAY,,32.981051,-97.007469,OK,,OK,NONE
8976,18000050020040000,637 WESTMINSTER WAY,,32.980978,-97.007732,OK,,OK,NONE
8977,18000050020030000,641 WESTMINSTER WAY,,32.98098,-97.007947,OK,,OK,NONE
8978,18000050020020000,645 WESTMINSTER WAY,,32.980982,-97.008162,OK,,OK,NONE
8979,18000050010080000,705 WESTMINSTER WAY,,32.980991,-97.009016,OK,,OK,NONE
8980,18000050010070000,709 WESTMINSTER WAY,,32.980993,-97.009232,OK,,OK,NONE
8981,180075600A0310000,501 PEDMORE DR,,32.980784,-97.006539,OK,,OK,NONE
8982,180075600C0240000,503 GIFFORD DR,,32.980757,-97.005717,OK,,OK,NONE
8983,180075600C0150000,504 PEDMORE DR,,32.980761,-97.006154,OK,,OK,NONE
8984,18000050020010000,649 WESTMINSTER WAY,,32.98095,-97.008404,OK,,OK,NONE
8985,18000050000000100,701 WESTMINSTER WAY,,32.980965,-97.010648,OK,,OK,NONE
8986,180075600A0300000,622 GRAYWOOD LN,,32.980516,-97.006792,OK,,OK,NONE
8987,180075600A0290000,626 GRAYWOOD LN,,32.980515,-97.007094,OK,,OK,NONE
8988,180075600A0280000,630 GRAYWOOD LN,,32.98063,-97.007342,OK,,OK,NONE
8989,180075600A0270000,634 GRAYWOOD LN,,32.980632,-97.007558,OK,,OK,NONE
8990,180075600A0260000,638 GRAYWOOD LN,,32.980602,-97.007758,OK,,OK,NONE
8991,180075600A0250000,642 GRAYWOOD LN,,32.980636,-97.007988,OK,,OK,NONE
8992,180075600A0240000,646 GRAYWOOD LN,,32.980638,-97.008203,OK,,OK,NONE
8993,180075600A0210000,706 GRAYWOOD LN,,32.980647,-97.009064,OK,,OK,NONE
8994,180075600A0200000,710 GRAYWOOD LN,,32.980649,-97.009279,OK,,OK,NONE
8995,180075600A0190000,714 GRAYWOOD LN,,32.98062,-97.009506,OK,,OK,NONE
8996,180075600A0180000,718 GRAYWOOD LN,,32.980654,-97.00971,OK,,OK,NONE
8997,180075600A0170000,722 GRAYWOOD LN,,32.980656,-97.009925,OK,,OK,NONE
8998,180075600A0160000,726 GRAYWOOD LN,,32.980658,-97.01014,OK,,OK,NONE
8999,180075600A0150000,730 GRAYWOOD LN,,32.980519,-97.010406,OK,,OK,NONE
9000,180075600A0140000,734 GRAYWOOD LN,,32.980614,-97.010593,OK,,OK,NONE
9001,180075600C0250000,423 GIFFORD DR,,32.980565,-97.005772,OK,,OK,NONE
9002,180075600C0140000,424 PEDMORE DR,,32.980572,-97.006222,OK,,OK,NONE
9003,180075600A0230000,650 GRAYWOOD LN,,32.980676,-97.008408,OK,,OK,NONE
9004,180075600A0220000,702 GRAYWOOD LN,,32.98068,-97.008815,OK,,OK,NONE
9005,180075600A0130000,417 GRAYWOOD CT,,32.980528,-97.010802,OK,,OK,NONE
9006,180075600C0260000,419 GIFFORD DR,,32.980383,-97.005853,OK,,OK,NONE
9007,180075600C0130000,420 PEDMORE DR,,32.980403,-97.006324,OK,,OK,NONE
9008,180075600C0120000,416 PEDMORE DR,,32.980223,-97.006415,OK,,OK,NONE
9009,180075600C0270000,415 GIFFORD DR,,32.980184,-97.005953,OK,,OK,NONE
9010,180075600A0110000,409 GRAYWOOD CT,,32.980071,-97.01068,OK,,OK,NONE
9011,180075600A0060000,408 GRAYWOOD CT,,32.980018,-97.010352,OK,,OK,NONE
9012,180075600A0050000,412 GRAYWOOD CT,,32.980229,-97.010171,OK,,OK,NONE
9013,180075600C0040000,414 HAMPTON DR,,32.980199,-97.007403,OK,,OK,NONE
9014,180075600C0030000,410 HAMPTON DR,,32.980021,-97.007467,OK,,OK,NONE
9015,180075600C0110000,412 PEDMORE DR,,32.980032,-97.006472,OK,,OK,NONE
9016,180075600B0120000,416 FAIRLANDS CIR,,32.980208,-97.008333,OK,,OK,NONE
9017,180075600B0110000,412 FAIRLANDS CIR,,32.98003,-97.008396,OK,,OK,NONE
9018,180075600B0040000,414 BUTTONWOOD DR,,32.980218,-97.009278,OK,,OK,NONE
9019,180075600B0030000,410 BUTTONWOOD DR,,32.980001,-97.009351,OK,,OK,NONE
9020,180075600C0280000,411 GIFFORD DR,,32.980022,-97.006039,OK,,OK,NONE
9021,180075600C0100000,408 PEDMORE DR,,32.979775,-97.00638,OK,,OK,NONE
9022,180075600C0290000,407 GIFFORD DR,,32.97983,-97.006064,OK,,OK,NONE
9023,180075600C0020000,406 HAMPTON DR,,32.979755,-97.007337,OK,,OK,NONE
9024,180075600B0100000,408 FAIRLANDS CIR,,32.979764,-97.008247,OK,,OK,NONE
9025,180075600B0020000,406 BUTTONWOOD DR,,32.979782,-97.009236,OK,,OK,NONE
9026,180075600B0070000,405 FAIRLANDS CIR,,32.979751,-97.00883,OK,,OK,NONE
9027,180075600C0070000,405 PEDMORE DR,,32.979755,-97.006967,OK,,OK,NONE
9028,180075600A0020000,407 BUTTONWOOD DR,,32.979816,-97.009856,OK,,OK,NONE
9029,180075600A0070000,404 GRAYWOOD CT,,32.97978,-97.010268,OK,,OK,NONE
9030,180075600A0090000,401 GRAYWOOD CT,,32.979673,-97.010842,OK,,OK,NONE
9031,180075600A0080000,400 GRAYWOOD CT,,32.979693,-97.010383,OK,,OK,NONE
9032,180075600C0300000,403 GIFFORD DR,,32.979616,-97.005993,OK,,OK,NONE
9033,180075600C0080000,401 PEDMORE DR,,32.979554,-97.006852,OK,,OK,NONE
9034,180075600C0090000,404 PEDMORE DR,,32.979544,-97.006581,OK,,OK,NONE
9035,180075600B0080000,401 FAIRLANDS CIR,,32.979569,-97.008804,OK,,OK,NONE
9036,180075600A0010000,403 BUTTONWOOD DR,,32.979598,-97.009875,OK,,OK,NONE
9037,180075600B0090000,404 FAIRLANDS CIR,,32.979564,-97.008552,OK,,OK,NONE
9038,180075600C0010000,402 HAMPTON DR,,32.97958,-97.007518,OK,,OK,NONE
9039,180075600B0010000,402 BUTTONWOOD DR,,32.979595,-97.00952,OK,,OK,NONE
9040,180075600B0130000,415 HAMPTON DR,,32.980199,-97.007974,OK,,OK,NONE
9041,180075600B0140000,411 HAMPTON DR,,32.980007,-97.007989,OK,,OK,NONE
9042,180075600B0150000,407 HAMPTON DR,,32.979763,-97.007856,OK,,OK,NONE
9043,180075600B0160000,403 HAMPTON DR,,32.97958,-97.007812,OK,,OK,NONE
9044,180004500A0010000,1730 STATE HWY 121,,32.985119,-97.013811,OK,,OK,NONE
9045,18006990000010000,702 REMBRANDT CT,,32.984631,-97.012123,OK,,OK,NONE
9046,18006990000220000,707 DAVINCI CT,,32.984755,-97.013398,OK,,OK,NONE
9047,18006990000140000,708 DAVINCI CT,,32.984752,-97.012893,OK,,OK,NONE
9048,18006990000070000,705 REMBRANDT CT,,32.98475,-97.01255,OK,,OK,NONE
9049,18006990000020000,706 REMBRANDT CT,,32.984756,-97.012011,OK,,OK,NONE
9050,18006990000230000,711 DAVINCI CT,,32.984851,-97.013397,OK,,OK,NONE
9051,18006990000150000,712 DAVINCI CT,,32.984848,-97.012892,OK,,OK,NONE
9052,18006990000080000,709 REMBRANDT CT,,32.984852,-97.01251,OK,,OK,NONE
9053,18006990000030000,710 REMBRANDT CT,,32.984852,-97.011999,OK,,OK,NONE
9054,18006990000160000,716 DAVINCI CT,,32.984944,-97.012891,OK,,OK,NONE
9055,18006990000090000,713 REMBRANDT CT,,32.984943,-97.012549,OK,,OK,NONE
9056,18006990000240000,715 DAVINCI CT,,32.984958,-97.013429,OK,,OK,NONE
9057,18006990000040000,714 REMBRANDT CT,,32.984952,-97.012025,OK,,OK,NONE
9058,18006990000170000,720 DAVINCI CT,,32.985046,-97.01289,OK,,OK,NONE
9059,18006990000100000,717 REMBRANDT CT,,32.985057,-97.012581,OK,,OK,NONE
9060,18006990000180000,724 DAVINCI CT,,32.985163,-97.012935,OK,,OK,NONE
9061,18006990000110000,721 REMBRANDT CT,,32.985158,-97.012572,OK,,OK,NONE
9062,180069900002X0000,719 DAVINCI CT,,32.985102,-97.013449,OK,,OK,NONE
9063,18006990000050000,718 REMBRANDT CT,,32.985099,-97.011944,OK,,OK,NONE
9064,18006990000190000,728 DAVINCI CT,,32.985257,-97.012957,OK,,OK,NONE
9065,180069900001X0000,1 REMBRANDT CT,,32.985172,-97.012178,OUTLIER,num=1 street_median=710 ratio=0.00 street=REMBRANDT CT,NOT_FOUND,NONE
9066,18006990000120000,725 REMBRANDT CT,,32.985303,-97.012554,OK,,OK,NONE
9067,18006990000200000,732 DAVINCI CT,,32.985351,-97.01303,OK,,OK,NONE
9068,180069900003X0000,3 REMBRANDT CT,,32.985338,-97.012154,OUTLIER,num=3 street_median=710 ratio=0.00 street=REMBRANDT CT,NOT_FOUND,NONE
9069,18006990000210000,703 DAVINCI CT,,32.984646,-97.013383,OK,,OK,NONE
9070,18006990000130000,704 DAVINCI CT,,32.984638,-97.012921,OK,,OK,NONE
9071,18006990000060000,701 REMBRANDT CT,,32.984641,-97.012535,OK,,OK,NONE
9072,180075600A08A0000,600 W PARKWAY BLVD,,32.97994,-97.010783,OUTLIER,num=600 street_median=194 ratio=3.09 street=W PARKWAY BLVD,NOT_FOUND,NONE
9073,18000050000000A00,700 COPPELL RD,,32.981543,-97.011088,OK,,OK,NONE
9074,18000050050010000,517 ABBEY CT,,32.981373,-97.010835,OK,,OK,NONE
9075,18000050050020000,521 ABBEY CT,,32.981537,-97.010764,OK,,OK,NONE
9076,18000050010010000,737 WESTMINSTER WAY,,32.980935,-97.010981,OK,,OK,NONE
9077,18000050040070000,525 CROMWELL CT,,32.981658,-97.008558,OK,,OK,NONE
9078,18000050040080000,529 CROMWELL CT,,32.981881,-97.008663,OK,,OK,NONE
9079,18000050040030000,712 WESTMINSTER WAY,,32.981425,-97.009362,OK,,OK,NONE
9080,18000050040120000,523 BUCKINGHAM CT,,32.981562,-97.009393,OK,,OK,NONE
9081,65177243010030100,800 COPPELL RD,,32.984926,-97.011593,OK,,OK,NONE
9082,180075600A0590000,548 LAYTON DR,,32.983253,-97.005429,OK,,OK,NONE
9083,180075600C0190000,520 PEDMORE DR,,32.981535,-97.006047,OK,,OK,NONE
9084,180075600C0180000,516 PEDMORE DR,,32.981295,-97.006088,OK,,OK,NONE
9085,180075600C0170000,512 PEDMORE DR,,32.981113,-97.006089,OK,,OK,NONE
9086,180075600C0160000,508 PEDMORE DR,,32.980907,-97.006115,OK,,OK,NONE
9087,180075600C0230000,507 GIFFORD DR,,32.980906,-97.005719,OK,,OK,NONE
9088,180075600C0220000,511 GIFFORD DR,,32.981112,-97.005681,OK,,OK,NONE
9089,180075600C0210000,515 GIFFORD DR,,32.981293,-97.00568,OK,,OK,NONE
9090,180075600C0200000,519 GIFFORD DR,,32.981505,-97.00574,OK,,OK,NONE
9091,180075000B0330000,307 FAIRVIEW CT,,32.977729,-97.008872,OK,,OK,NONE
9092,180075000B0340000,303 FAIRVIEW CT,,32.977627,-97.008992,OK,,OK,NONE
9093,180075000B0430000,306 FAIRVIEW CT,,32.977726,-97.008287,OK,,OK,NONE
9094,180075000B0440000,302 FAIRVIEW CT,,32.9776,-97.008236,OK,,OK,NONE
9095,180075000B0450000,303 HAMPTON CT,,32.977577,-97.007748,OK,,OK,NONE
9096,180075000B0530000,302 HAMPTON CT,,32.97757,-97.007493,OK,,OK,NONE
9097,180075000B0670000,305 GIBSON CT,,32.977767,-97.006895,OK,,OK,NONE
9098,180075000B0680000,301 GIBSON CT,,32.977644,-97.007019,OK,,OK,NONE
